"","model","split","auc_train","auc_test"
"1","gbm300",1,0.974560546875,0.94140625
"2","gbm300",2,0.975146484375,0.899739583333333
"3","gbm300",3,0.9768310546875,0.944878472222222
"4","gbm300",4,0.972610134548611,0.953993055555556
"5","gbm300",5,0.973160807291667,0.960503472222222
"6","gbm300",6,0.974609375,0.885850694444444
"7","gbm300",7,0.976844618055556,0.92578125
"8","gbm300",8,0.974354383680556,0.946180555555556
"9","gbm300",9,0.975635136300897,0.936121323529412
"10","gbm300",10,0.971893331608006,0.967371323529412
