"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.770744,0.688775510204082
"2","safe_logreg_gbm",2,0.770984,0.707270408163265
"3","safe_logreg_gbm",3,0.796328,0.627551020408163
"4","safe_logreg_gbm",4,0.787184,0.686862244897959
"5","safe_logreg_gbm",5,0.778976,0.75
"6","safe_logreg_gbm",6,0.790576,0.728954081632653
"7","safe_logreg_gbm",7,0.787235059760956,0.738756613756614
"8","safe_logreg_gbm",8,0.786398406374502,0.762566137566138
"9","safe_logreg_gbm",9,0.750231075697211,0.836640211640212
"10","safe_logreg_gbm",10,0.763099601593626,0.617063492063492
