"","model","split","auc_train","auc_test"
"1","logreg",1,0.988862954174585,0.987729370290049
"2","logreg",2,0.988921092258237,0.98755623549011
"3","logreg",3,0.989015123746666,0.986583480064493
"4","logreg",4,0.988817173174648,0.988592081878049
"5","logreg",5,0.988839559077237,0.988495589818026
"6","logreg",6,0.988775066757928,0.988931762794476
"7","logreg",7,0.988954910524053,0.987541112718195
"8","logreg",8,0.988542836367207,0.990954376440596
"9","logreg",9,0.988879422340305,0.988182570188821
"10","logreg",10,0.989010926265813,0.986901719139044
