"","model","split","auc_train","auc_test"
"1","gbm",1,0.827619596404831,0.776815776815777
"2","gbm",2,0.826568134159454,0.781625781625782
"3","gbm",3,0.828409678205029,0.808080808080808
"4","gbm",4,0.828172059618503,0.784511784511784
"5","gbm",5,0.817223783244325,0.865800865800866
"6","gbm",6,0.821013799699412,0.838383838383838
"7","gbm",7,0.829507591984388,0.783206831119545
"8","gbm",8,0.821868008948546,0.829222011385199
"9","gbm",9,0.827676178277473,0.809872922776149
"10","gbm",10,0.828755425887711,0.812316715542522
