"","model","split","auc_train","auc_test"
"1","gbm",1,0.677131966318411,0.677607589646028
"2","gbm",2,0.676033578219459,0.682579917560244
"3","gbm",3,0.678348624232711,0.66961042891733
"4","gbm",4,0.676516932143261,0.677823777816211
"5","gbm",5,0.676739060559149,0.669731133979015
"6","gbm",6,0.677480259582452,0.67848315173527
"7","gbm",7,0.675897316625131,0.673575680272109
"8","gbm",8,0.678926220320437,0.659323697600072
"9","gbm",9,0.67546484267274,0.682269350263407
"10","gbm",10,0.677158190180502,0.684830474132109
