"","model","split","auc_train","auc_test"
"1","gbm",1,0.823920216465639,0.790677374301676
"2","gbm",2,0.828562098155971,0.782821229050279
"3","gbm",3,0.825475639133459,0.826291899441341
"4","gbm",4,0.825620660691312,0.822948586993531
"5","gbm",5,0.833061146374916,0.737061627511066
"6","gbm",6,0.832441283106334,0.772471910112359
"7","gbm",7,0.825654684061115,0.817585972080354
"8","gbm",8,0.82502099879855,0.835291113381001
"9","gbm",9,0.823973716946828,0.866275110657133
"10","gbm",10,0.834207514781614,0.746488764044944
