"","model","split","auc_train","auc_test"
"1","gbm",1,0.929582683291312,0.945839978734716
"2","gbm",2,0.935323180765493,0.904804625199362
"3","gbm",3,0.93475056870975,0.934376661350346
"4","gbm",4,0.934630213378091,0.918460925039872
"5","gbm",5,0.933144050955079,0.928129984051037
"6","gbm",6,0.935124932738005,0.895812562313061
"7","gbm",7,0.934805361243125,0.911365902293121
"8","gbm",8,0.931364422409438,0.943934862080425
"9","gbm",9,0.933225781953946,0.903676470588235
"10","gbm",10,0.932267671574212,0.918983957219251
