"","model","split","auc_train","auc_test"
"1","svm",1,0.900316173851087,0.718138966480447
"2","svm",2,0.897892386380986,0.704434357541899
"3","svm",3,0.894724286223217,0.758990921787709
"4","svm",4,0.902302956843482,0.727698331630916
"5","svm",5,0.884188702114765,0.726932243786176
"6","svm",6,0.877594547754989,0.768811712631937
"7","svm",7,0.880557770618694,0.734593122233572
"8","svm",8,0.875319234899472,0.805924412665986
"9","svm",9,0.881282893687602,0.857167177391896
"10","svm",10,0.874822514675652,0.625526685393258
