"","model","split","auc_train","auc_test"
"1","gbm300",1,0.757498527060012,0.658828271969901
"2","gbm300",2,0.738522009931824,0.482800322493953
"3","gbm300",3,0.749277480928857,0.530874316939891
"4","gbm300",4,0.757028598313002,0.588114754098361
"5","gbm300",5,0.732824209429714,0.569125683060109
"6","gbm300",6,0.73238061632557,0.564207650273224
"7","gbm300",7,0.740674463151527,0.462568306010929
"8","gbm300",8,0.753733575293208,0.540710382513661
"9","gbm300",9,0.743233524884901,0.453005464480874
"10","gbm300",10,0.75827872433377,0.593989071038251
