"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.987487535399466,0.993293591654247
"2","safe_logreg_gbm",2,0.994726975389893,0.985842026825633
"3","safe_logreg_gbm",3,0.990446451804766,0.992773943054357
"4","safe_logreg_gbm",4,0.98432745463525,0.979939603106126
"5","safe_logreg_gbm",5,0.993886313307524,0.995685936151855
"6","safe_logreg_gbm",6,0.983675593578571,0.96786022433132
"7","safe_logreg_gbm",7,0.995146223985301,0.995901639344262
"8","safe_logreg_gbm",8,0.993761517097081,0.994607420189819
"9","safe_logreg_gbm",9,0.981738597078176,0.980910267471959
"10","safe_logreg_gbm",10,0.98362381642743,0.970448662640207
