"","model","split","auc_train","auc_test"
"1","gbm",1,0.978541016900776,0.971720036236165
"2","gbm",2,0.977451811393299,0.984336706459009
"3","gbm",3,0.977607290030558,0.987746066882758
"4","gbm",4,0.978047533780351,0.984732370938038
"5","gbm",5,0.979248235763018,0.962613121051902
"6","gbm",6,0.977603910236873,0.980979821382602
"7","gbm",7,0.978958225877039,0.9682567971643
"8","gbm",8,0.978205177048898,0.975138121546961
"9","gbm",9,0.978350609374878,0.974088595813778
"10","gbm",10,0.978960423846701,0.971454880294659
