"","model","split","auc_train","auc_test"
"1","svm",1,0.97663947044335,0.846153846153846
"2","svm",2,0.974045566502463,0.748626373626374
"3","svm",3,0.977254645013338,0.838592233009709
"4","svm",4,0.978026863855478,0.799757281553398
"5","svm",5,0.969275050311228,0.769417475728155
"6","svm",6,0.969711860969408,0.753640776699029
"7","svm",7,0.975803809612955,0.827063106796116
"8","svm",8,0.971030093134272,0.766990291262136
"9","svm",9,0.979898909533393,0.779126213592233
"10","svm",10,0.984138090112256,0.68377253814147
