"","model","split","auc_train","auc_test"
"1","logreg",1,0.928285320176137,0.685248518011856
"2","logreg",2,0.931875166805413,0.674003322259136
"3","logreg",3,0.92433706447217,0.639520563638447
"4","logreg",4,0.929063114749752,0.687163478061634
"5","logreg",5,0.931248243572137,0.645134035972047
"6","logreg",6,0.935455363313237,0.659869400847749
"7","logreg",7,0.930772969657764,0.647597090159239
"8","logreg",8,0.932523911522066,0.660044719642243
"9","logreg",9,0.929128227967114,0.696551427588579
"10","logreg",10,0.930076205826423,0.660818713450292
