"","model","split","auc_train","auc_test"
"1","safe_logreg_gbmtuned",1,0.8350170492137,0.771037011173184
"2","safe_logreg_gbmtuned",2,0.836708187015455,0.798620810055866
"3","safe_logreg_gbmtuned",3,0.823627580708094,0.816340782122905
"4","safe_logreg_gbmtuned",4,0.836313567881939,0.785665645216207
"5","safe_logreg_gbmtuned",5,0.843992217154158,0.77281239359891
"6","safe_logreg_gbmtuned",6,0.828487129597142,0.756979911474293
"7","safe_logreg_gbmtuned",7,0.831354661733278,0.795028941096357
"8","safe_logreg_gbmtuned",8,0.834473116221705,0.832311882873681
"9","safe_logreg_gbmtuned",9,0.826389376202779,0.850102145045965
"10","safe_logreg_gbmtuned",10,0.837401191005997,0.752896769662921
