"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.587636086791016,0.507142857142857
"2","safe_logreg_gbm",2,0.592526124488869,0.5175
"3","safe_logreg_gbm",3,0.562426169922762,0.754375
"4","safe_logreg_gbm",4,0.589618355293049,0.490625
"5","safe_logreg_gbm",5,0.57600333181887,0.68
"6","safe_logreg_gbm",6,0.618007895535985,0.379120879120879
"7","safe_logreg_gbm",7,0.587921348314607,0.582417582417582
"8","safe_logreg_gbm",8,0.58266778013969,0.650793650793651
"9","safe_logreg_gbm",9,0.598587913756453,0.492673992673993
"10","safe_logreg_gbm",10,0.597107500759186,0.423687423687424
