"","model","split","auc_train","auc_test"
"1","safe_logreg_gbmtuned",1,0.995692234055283,0.985203321268895
"2","safe_logreg_gbmtuned",2,0.998828659939106,1
"3","safe_logreg_gbmtuned",3,0.998341803544212,0.997195858498706
"4","safe_logreg_gbmtuned",4,0.998166557801887,0.999676445211389
"5","safe_logreg_gbmtuned",5,0.998929938876409,0.999568593615185
"6","safe_logreg_gbmtuned",6,0.997498765314088,0.993097497842968
"7","safe_logreg_gbmtuned",7,0.993753551381521,0.996656600517688
"8","safe_logreg_gbmtuned",8,0.996046349843606,0.996225194132873
"9","safe_logreg_gbmtuned",9,0.997851912037258,0.997842968075928
"10","safe_logreg_gbmtuned",10,0.998047072068484,0.999352890422778
