"","model","split","auc_train","auc_test"
"1","gbm",1,0.937874348958333,0.932291666666667
"2","gbm",2,0.942366536458333,0.855034722222222
"3","gbm",3,0.935734049479167,0.940972222222222
"4","gbm",4,0.9409423828125,0.912760416666667
"5","gbm",5,0.933094618055556,0.955729166666667
"6","gbm",6,0.936382378472222,0.918836805555556
"7","gbm",7,0.93642578125,0.942274305555556
"8","gbm",8,0.938270399305556,0.90625
"9","gbm",9,0.939963983781919,0.880514705882353
"10","gbm",10,0.938626854727398,0.911764705882353
