"","model","split","auc_train","auc_test"
"1","gbm300",1,0.959768046932829,0.961224082934609
"2","gbm300",2,0.964137397318007,0.919623870281765
"3","gbm300",3,0.961404140059101,0.943048910154173
"4","gbm300",4,0.962127915125256,0.933047581073897
"5","gbm300",5,0.960020669898598,0.944843168527379
"6","gbm300",6,0.963900333126584,0.911365902293121
"7","gbm300",7,0.961558999552271,0.93436357593885
"8","gbm300",8,0.959934442659919,0.958225324027916
"9","gbm300",9,0.962509723753051,0.93355614973262
"10","gbm300",10,0.960550400341537,0.943382352941176
