"","model","split","auc_train","auc_test"
"1","safe_logreg_svm",1,0.863691402218809,0.870171885804603
"2","safe_logreg_svm",2,0.858234016673288,0.858564654746617
"3","safe_logreg_svm",3,0.861551257023005,0.832304323487767
"4","safe_logreg_svm",4,0.857342552943278,0.846973887846159
"5","safe_logreg_svm",5,0.863272753804665,0.853825634568229
"6","safe_logreg_svm",6,0.860902175189051,0.850810192855723
"7","safe_logreg_svm",7,0.846863658152434,0.874353833918749
"8","safe_logreg_svm",8,0.859825667752549,0.863526409967526
"9","safe_logreg_svm",9,0.861528230952214,0.87547665032437
"10","safe_logreg_svm",10,0.864865812679079,0.849428019610756
