"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.976067655697128,0.975008282533793
"2","safe_logreg_gbm",2,0.97548509035597,0.978758613835144
"3","safe_logreg_gbm",3,0.975929476062129,0.974378809965545
"4","safe_logreg_gbm",4,0.975511682259061,0.979783991518685
"5","safe_logreg_gbm",5,0.976048924679939,0.972208786111847
"6","safe_logreg_gbm",6,0.976202554298522,0.972990199984065
"7","safe_logreg_gbm",7,0.975649040131322,0.978213887339654
"8","safe_logreg_gbm",8,0.975285106276374,0.978679276588684
"9","safe_logreg_gbm",9,0.976181249308203,0.971463414634146
"10","safe_logreg_gbm",10,0.975718236617128,0.976135722581716
