"","model","split","auc_train","auc_test"
"1","gbm",1,0.942861137120266,0.964285714285714
"2","gbm",2,0.944320900957137,0.939338235294118
"3","gbm",3,0.951905820848939,0.859506302521008
"4","gbm",4,0.947627314814815,0.887079831932773
"5","gbm",5,0.943762023605262,0.940137130801688
"6","gbm",6,0.946556699422867,0.908227848101266
"7","gbm",7,0.946624941506785,0.906381856540084
"8","gbm",8,0.947050642125513,0.882647679324895
"9","gbm",9,0.947122133832475,0.851529535864979
"10","gbm",10,0.949452113554828,0.885021097046414
