"","model","split","auc_train","auc_test"
"1","gbm",1,0.82,0.746498599439776
"2","gbm",2,0.827094474153298,0.606442577030812
"3","gbm",3,0.817540106951872,0.803921568627451
"4","gbm",4,0.824577777777778,0.720229555236729
"5","gbm",5,0.830515555555556,0.658536585365854
"6","gbm",6,0.814257777777778,0.721664275466284
"7","gbm",7,0.816435555555556,0.781922525107604
"8","gbm",8,0.818651060665085,0.730654761904762
"9","gbm",9,0.822139391578426,0.75297619047619
"10","gbm",10,0.816419945461628,0.822916666666667
