"","model","split","auc_train","auc_test"
"1","safe_logreg_gbmtuned",1,0.808636363636364,0.725490196078431
"2","safe_logreg_gbmtuned",2,0.822344028520499,0.574229691876751
"3","safe_logreg_gbmtuned",3,0.804910873440285,0.815826330532213
"4","safe_logreg_gbmtuned",4,0.821822222222222,0.6987087517934
"5","safe_logreg_gbmtuned",5,0.810142222222222,0.68364418938307
"6","safe_logreg_gbmtuned",6,0.806577777777778,0.751793400286944
"7","safe_logreg_gbmtuned",7,0.815324444444444,0.761119081779053
"8","safe_logreg_gbmtuned",8,0.810505719446117,0.691220238095238
"9","safe_logreg_gbmtuned",9,0.799668874172185,0.718005952380952
"10","safe_logreg_gbmtuned",10,0.814861706271913,0.72172619047619
