"","model","split","auc_train","auc_test"
"1","gbm",1,0.847091269209684,0.803693570451436
"2","gbm",2,0.846362095447162,0.8219297743155
"3","gbm",3,0.845309741082649,0.844197502577615
"4","gbm",4,0.840962990849784,0.875343681979608
"5","gbm",5,0.84322146986721,0.843094856226372
"6","gbm",6,0.846828708736097,0.818177912704777
"7","gbm",7,0.845088630012779,0.821399931263604
"8","gbm",8,0.845081260294502,0.826224056874212
"9","gbm",9,0.844172162958879,0.832616672399954
"10","gbm",10,0.851658431064832,0.770682834537324
