"","model","split","auc_train","auc_test"
"1","gbm",1,0.619266055045872,0.532786885245902
"2","gbm",2,0.622018348623853,0.581967213114754
"3","gbm",3,0.628440366972477,0.581693989071038
"4","gbm",4,0.621794871794872,0.658333333333333
"5","gbm",5,0.619267735322781,0.548907103825137
"6","gbm",6,0.621104277985012,0.573770491803279
"7","gbm",7,0.621794871794872,0.658469945355191
"8","gbm",8,0.624772322478744,0.606420765027322
"9","gbm",9,0.615596330275229,0.590163934426229
"10","gbm",10,0.615382935107706,0.575136612021858
