"","model","split","auc_train","auc_test"
"1","svm",1,0.881784117058304,0.880794779855363
"2","svm",2,0.88313634547185,0.874345329579225
"3","svm",3,0.883200488138015,0.871257377586491
"4","svm",4,0.882457022972626,0.878240615582388
"5","svm",5,0.882139775792697,0.878932021337085
"6","svm",6,0.882539496213113,0.875208837234154
"7","svm",7,0.881645214468377,0.88308304764001
"8","svm",8,0.881186304452391,0.88240790367811
"9","svm",9,0.882425062853482,0.875183841709497
"10","svm",10,0.881957313832235,0.880465801454144
