"","model","split","auc_train","auc_test"
"1","svm",1,0.935854230865065,0.942474375988783
"2","svm",2,0.935859997474272,0.940717997165801
"3","svm",3,0.934766518677874,0.949190603654468
"4","svm",4,0.93604225937972,0.933090776855538
"5","svm",5,0.936267574002097,0.933645620112318
"6","svm",6,0.936168046391392,0.932715165683815
"7","svm",7,0.937131477059513,0.917646860159895
"8","svm",8,0.935018320813405,0.937238846996002
"9","svm",9,0.936041258084753,0.931750056344377
"10","svm",10,0.937023498614717,0.921444669821952
