"","model","split","auc_train","auc_test"
"1","svm",1,0.98518429912279,0.976092008350073
"2","svm",2,0.984988555892921,0.978812554352123
"3","svm",3,0.984744284663919,0.980729701952724
"4","svm",4,0.984657561211013,0.982415493376106
"5","svm",5,0.984747677967161,0.9670290500802
"6","svm",6,0.984804825178377,0.979247113804234
"7","svm",7,0.985490469603545,0.968415216142894
"8","svm",8,0.985017051360201,0.982890750311887
"9","svm",9,0.984393316413851,0.977524307412028
"10","svm",10,0.985764483154761,0.960533871957861
