"","model","split","auc_train","auc_test"
"1","gbm",1,0.888039869548647,0.885917853206469
"2","gbm",2,0.888758217678659,0.881413500686056
"3","gbm",3,0.885490379825242,0.8970971950424
"4","gbm",4,0.88659284434201,0.895803810423555
"5","gbm",5,0.886103238377197,0.889760517653763
"6","gbm",6,0.887257608786617,0.887530888056243
"7","gbm",7,0.889080265387693,0.873779722424963
"8","gbm",8,0.886247911216084,0.885382561593176
"9","gbm",9,0.885546078917199,0.897117046052137
"10","gbm",10,0.888530773126703,0.875236646382691
