"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.813083480305703,0.835714285714286
"2","safe_logreg_gbm",2,0.821819517930629,0.730238095238095
"3","safe_logreg_gbm",3,0.80808935920047,0.713809523809524
"4","safe_logreg_gbm",4,0.812098765432099,0.807142857142857
"5","safe_logreg_gbm",5,0.825273368606702,0.702857142857143
"6","safe_logreg_gbm",6,0.818303938859494,0.763809523809524
"7","safe_logreg_gbm",7,0.81521164021164,0.785238095238095
"8","safe_logreg_gbm",8,0.811757789535567,0.859047619047619
"9","safe_logreg_gbm",9,0.823935920047031,0.763333333333333
"10","safe_logreg_gbm",10,0.822763080540858,0.69952380952381
