"","model","split","auc_train","auc_test"
"1","gbm300",1,0.91626172922252,0.904761904761905
"2","gbm300",2,0.913036193029491,0.892857142857143
"3","gbm300",3,0.920800972886322,0.875
"4","gbm300",4,0.913794533042204,0.878571428571429
"5","gbm300",5,0.917719244907548,0.884523809523809
"6","gbm300",6,0.915970365418895,0.882483370288248
"7","gbm300",7,0.929214015151515,0.697339246119734
"8","gbm300",8,0.942624777183601,0.595343680709534
"9","gbm300",9,0.931832107843137,0.762749445676275
"10","gbm300",10,0.917321189839572,0.917960088691796
