"","model","split","auc_train","auc_test"
"1","gbm",1,0.907322035803105,0.901455855876328
"2","gbm",2,0.907122009030751,0.903158889799573
"3","gbm",3,0.906799396351917,0.914439464941225
"4","gbm",4,0.905792618466813,0.911555625428551
"5","gbm",5,0.905840119794091,0.910637910982646
"6","gbm",6,0.909332098828955,0.885775568149532
"7","gbm",7,0.908541059062088,0.894811835391009
"8","gbm",8,0.904806232122685,0.913597516393846
"9","gbm",9,0.907187239075981,0.903195805599858
"10","gbm",10,0.906124417342779,0.91090474900652
