"","model","split","auc_train","auc_test"
"1","gbm",1,0.784493314919893,0.799325132595411
"2","gbm",2,0.787521716066109,0.777556785426035
"3","gbm",3,0.786928954779276,0.775730896172028
"4","gbm",4,0.786559622920779,0.767687795457166
"5","gbm",5,0.783217655535093,0.790999185691226
"6","gbm",6,0.783832711949773,0.784644154271878
"7","gbm",7,0.783809782995349,0.78371814827626
"8","gbm",8,0.787692010871016,0.771088297537035
"9","gbm",9,0.786163352133726,0.770031068485749
"10","gbm",10,0.788756004857262,0.768818046737809
