"","model","split","auc_train","auc_test"
"1","gbm",1,0.911414716748769,0.714972527472527
"2","gbm",2,0.888477524630542,0.89010989010989
"3","gbm",3,0.900929782686698,0.842233009708738
"4","gbm",4,0.902146612377342,0.762742718446602
"5","gbm",5,0.897411896850283,0.797936893203884
"6","gbm",6,0.88455718319527,0.836165048543689
"7","gbm",7,0.889783310712781,0.883495145631068
"8","gbm",8,0.880337280229638,0.842839805825243
"9","gbm",9,0.897918909221385,0.782766990291262
"10","gbm",10,0.892188220821159,0.862690707350902
