"","model","split","auc_train","auc_test"
"1","safe_logreg_gbmtuned",1,0.888181411974978,0.896103896103896
"2","safe_logreg_gbmtuned",2,0.890778596961573,0.896103896103896
"3","safe_logreg_gbmtuned",3,0.922832425858876,0.845238095238095
"4","safe_logreg_gbmtuned",4,0.890356817113955,0.821428571428571
"5","safe_logreg_gbmtuned",5,0.9015919957989,0.910714285714286
"6","safe_logreg_gbmtuned",6,0.916610962566845,0.835920177383592
"7","safe_logreg_gbmtuned",7,0.892755681818182,0.788248337028825
"8","safe_logreg_gbmtuned",8,0.933921011586453,0.637472283813747
"9","safe_logreg_gbmtuned",9,0.905901849376114,0.764966740576497
"10","safe_logreg_gbmtuned",10,0.887547348484849,0.876940133037694
