"","model","split","auc_train","auc_test"
"1","gbm300",1,0.965840668217074,0.96610769957487
"2","gbm300",2,0.965794257434543,0.967658823882253
"3","gbm300",3,0.964940625578904,0.974861476632851
"4","gbm300",4,0.965242619892379,0.96944613146786
"5","gbm300",5,0.966182635090753,0.964305396225566
"6","gbm300",6,0.966399576808361,0.957923759740174
"7","gbm300",7,0.966934679701737,0.958162983865974
"8","gbm300",8,0.965882015045404,0.964879083931081
"9","gbm300",9,0.966447300695496,0.962230486064158
"10","gbm300",10,0.967090670326486,0.955972503944106
