"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.876540764219053,0.706338652482269
"2","safe_logreg_gbm",2,0.8598867538299,0.849955673758865
"3","safe_logreg_gbm",3,0.873583047191407,0.808067375886525
"4","safe_logreg_gbm",4,0.867217053752089,0.8234375
"5","safe_logreg_gbm",5,0.878576691299375,0.794642857142857
"6","safe_logreg_gbm",6,0.861812153602534,0.740401785714286
"7","safe_logreg_gbm",7,0.869537366939386,0.800223214285714
"8","safe_logreg_gbm",8,0.867577197149644,0.7890625
"9","safe_logreg_gbm",9,0.870309888273071,0.73125
"10","safe_logreg_gbm",10,0.864055489575086,0.762276785714286
