"","model","split","auc_train","auc_test"
"1","gbm300",1,0.916566835479217,0.912506148519834
"2","gbm300",2,0.91699308378904,0.913207013789283
"3","gbm300",3,0.91618994508463,0.921076084115301
"4","gbm300",4,0.916039907195831,0.920614859208019
"5","gbm300",5,0.916342137606504,0.919857673759618
"6","gbm300",6,0.918329752997776,0.89853099393494
"7","gbm300",7,0.917830652856745,0.902498285796546
"8","gbm300",8,0.915414531523714,0.924537875372674
"9","gbm300",9,0.916817753124072,0.909359124676574
"10","gbm300",10,0.916139318516162,0.920892825348239
