"","model","split","auc_train","auc_test"
"1","gbm",1,0.86636388425775,0.862350810874584
"2","gbm",2,0.865379887024937,0.862314838877339
"3","gbm",3,0.867421675476824,0.850279453127554
"4","gbm",4,0.865966087635555,0.865512808550783
"5","gbm",5,0.866174380007925,0.864916201941518
"6","gbm",6,0.866184581791978,0.86405902228687
"7","gbm",7,0.864488816388374,0.879037486632423
"8","gbm",8,0.865902903602319,0.873660268496629
"9","gbm",9,0.866999085308852,0.859053227159761
"10","gbm",10,0.866665149917758,0.868114410159228
