"","model","split","auc_train","auc_test"
"1","gbm300",1,0.894707238358691,0.895555555555556
"2","gbm300",2,0.907284462886123,0.782962962962963
"3","gbm300",3,0.898284923928077,0.868888888888889
"4","gbm300",4,0.903531581373905,0.825185185185185
"5","gbm300",5,0.901014292300599,0.805185185185185
"6","gbm300",6,0.894504379898571,0.883703703703704
"7","gbm300",7,0.89918856615952,0.808148148148148
"8","gbm300",8,0.901069617335178,0.834814814814815
"9","gbm300",9,0.902433425160698,0.806153846153846
"10","gbm300",10,0.909504132231405,0.761538461538461
