"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.995118512269727,0.996073088830443
"2","safe_logreg_gbm",2,0.995148006375097,0.995103189083745
"3","safe_logreg_gbm",3,0.995189408390683,0.996450986025795
"4","safe_logreg_gbm",4,0.995116943625721,0.99535870196405
"5","safe_logreg_gbm",5,0.995207782796589,0.995105937006366
"6","safe_logreg_gbm",6,0.995163347420677,0.993110487987906
"7","safe_logreg_gbm",7,0.995060772580375,0.996309752848
"8","safe_logreg_gbm",8,0.995292514629283,0.993903939617664
"9","safe_logreg_gbm",9,0.995065158487446,0.994250051825909
"10","safe_logreg_gbm",10,0.995163205215499,0.994058508116968
