"","model","split","auc_train","auc_test"
"1","safe_logreg_svm",1,0.976198383867366,0.974905579114763
"2","safe_logreg_svm",2,0.97566327043642,0.978534985422741
"3","safe_logreg_svm",3,0.976061227785218,0.975195467797509
"4","safe_logreg_svm",4,0.975545766569028,0.979865160349854
"5","safe_logreg_svm",5,0.976335662775856,0.972094487145508
"6","safe_logreg_svm",6,0.976252697012874,0.97310639258492
"7","safe_logreg_svm",7,0.975735244667179,0.978263684168592
"8","safe_logreg_svm",8,0.975540743643164,0.979391073502572
"9","safe_logreg_svm",9,0.976336760334054,0.971377136220342
"10","safe_logreg_svm",10,0.97591857116846,0.975523477683756
