"","model","split","auc_train","auc_test"
"1","safe_logreg_gbm",1,0.880759003579516,0.652899408284024
"2","safe_logreg_gbm",2,0.878137920958434,0.639940828402367
"3","safe_logreg_gbm",3,0.884001022718971,0.598165680473373
"4","safe_logreg_gbm",4,0.886020892687559,0.640473372781065
"5","safe_logreg_gbm",5,0.869229308203667,0.648165680473373
"6","safe_logreg_gbm",6,0.880070129300899,0.589822485207101
"7","safe_logreg_gbm",7,0.8797150997151,0.576923076923077
"8","safe_logreg_gbm",8,0.880441960698371,0.649289940828402
"9","safe_logreg_gbm",9,0.877154649718752,0.608520710059172
"10","safe_logreg_gbm",10,0.873931623931624,0.651360946745562
