"","model","split","auc_train","auc_test"
"1","safe_logreg_gbmtuned",1,0.96601997217806,0.876984126984127
"2","safe_logreg_gbmtuned",2,0.957941673290938,0.951190476190476
"3","safe_logreg_gbmtuned",3,0.960887817965024,0.871825396825397
"4","safe_logreg_gbmtuned",4,0.962572038950715,0.914285714285714
"5","safe_logreg_gbmtuned",5,0.961503875198728,0.926190476190476
"6","safe_logreg_gbmtuned",6,0.949618392444121,0.898775510204082
"7","safe_logreg_gbmtuned",7,0.9503712068308,0.958979591836735
"8","safe_logreg_gbmtuned",8,0.974713856242168,0.85469387755102
"9","safe_logreg_gbmtuned",9,0.959650139419243,0.933469387755102
"10","safe_logreg_gbmtuned",10,0.958241567460318,0.911433172302738
