"","model","split","auc_train","auc_test"
"1","safe_logreg_gbmtuned",1,0.886857842036177,0.893923716550075
"2","safe_logreg_gbmtuned",2,0.890535190200025,0.885506406940039
"3","safe_logreg_gbmtuned",3,0.898304156027678,0.909463076680838
"4","safe_logreg_gbmtuned",4,0.88431590217061,0.89017852456681
"5","safe_logreg_gbmtuned",5,0.884678411142145,0.884174595676721
"6","safe_logreg_gbmtuned",6,0.89613765843809,0.89250487360523
"7","safe_logreg_gbmtuned",7,0.889361780268894,0.861869175361604
"8","safe_logreg_gbmtuned",8,0.886970142657209,0.895636364318643
"9","safe_logreg_gbmtuned",9,0.892997047814058,0.900168094057546
"10","safe_logreg_gbmtuned",10,0.88636855659636,0.873782961460446
