"","model","split","auc_train","auc_test"
"1","logreg",1,0.815725208089784,0.791497909051994
"2","logreg",2,0.81179020438198,0.826434851328657
"3","logreg",3,0.816964813798088,0.781784056109849
"4","logreg",4,0.812924572093331,0.821791958905463
"5","logreg",5,0.813974542086916,0.804261382464047
"6","logreg",6,0.814881686085377,0.796573662933263
"7","logreg",7,0.808424271920642,0.853717940221353
"8","logreg",8,0.813343556281651,0.813373981045795
"9","logreg",9,0.813753581077678,0.81042935670777
"10","logreg",10,0.811228807900503,0.828125257927665
